FechaInicio,FechaFin,ClaveEntidad,Estado,Nivel
21/06/2021,04/07/2021,27,Tabasco,2
21/06/2021,04/07/2021,28,Tamaulipas,2
21/06/2021,04/07/2021,29,Tlaxcala,0
21/06/2021,04/07/2021,31,Yucatán,2
21/06/2021,04/07/2021,32,Zacatecas,0
07/06/2021,20/06/2021,1,Aguascalientes,0
07/06/2021,20/06/2021,2,Baja California,1
07/06/2021,20/06/2021,3,Baja California Sur,2
07/06/2021,20/06/2021,4,Campeche,1
07/06/2021,20/06/2021,5,Chiapas,0
07/06/2021,20/06/2021,6,Chihuahua,1
07/06/2021,20/06/2021,7,CDMX,0
07/06/2021,20/06/2021,8,Coahuila,0
07/06/2021,20/06/2021,9,Colima,1
07/06/2021,20/06/2021,10,Durango,0
07/06/2021,20/06/2021,11,Guanajuato,0
07/06/2021,20/06/2021,12,Guerrero,0
07/06/2021,20/06/2021,13,Hidalgo,0
07/06/2021,20/06/2021,14,Jalisco,0
07/06/2021,20/06/2021,15,EdoMex,0
07/06/2021,20/06/2021,16,Michoacán,0
07/06/2021,20/06/2021,17,Morelos,0
07/06/2021,20/06/2021,18,Nayarit,0
07/06/2021,20/06/2021,19,Nuevo León,1
07/06/2021,20/06/2021,20,Veracruz,1
07/06/2021,20/06/2021,20,Oaxaca,0
07/06/2021,20/06/2021,21,Puebla,0
07/06/2021,20/06/2021,22,Querétaro,0
07/06/2021,20/06/2021,23,Quintana Roo,2
07/06/2021,20/06/2021,24,San Luis Potosí,0
07/06/2021,20/06/2021,25,Sinaloa,1
07/06/2021,20/06/2021,26,Sonora,1
07/06/2021,20/06/2021,27,Tabasco,2
07/06/2021,20/06/2021,28,Tamaulipas,1
07/06/2021,20/06/2021,29,Tlaxcala,0
07/06/2021,20/06/2021,31,Yucatán,2
07/06/2021,20/06/2021,32,Zacatecas,0
24/05/2021,06/06/2021,1,Aguascalientes,0
24/05/2021,06/06/2021,2,Baja California,1
24/05/2021,06/06/2021,3,Baja California Sur,1
24/05/2021,06/06/2021,4,Campeche,1
24/05/2021,06/06/2021,5,Chiapas,0
24/05/2021,06/06/2021,6,Chihuahua,1
24/05/2021,06/06/2021,7,CDMX,1
24/05/2021,06/06/2021,8,Coahuila,0
24/05/2021,06/06/2021,9,Colima,1
24/05/2021,06/06/2021,10,Durango,0
24/05/2021,06/06/2021,11,Guanajuato,0
24/05/2021,06/06/2021,12,Guerrero,0
24/05/2021,06/06/2021,13,Hidalgo,0
24/05/2021,06/06/2021,14,Jalisco,0
24/05/2021,06/06/2021,15,EdoMex,1
24/05/2021,06/06/2021,16,Michoacán,1
24/05/2021,06/06/2021,17,Morelos,3
24/05/2021,06/06/2021,18,Nayarit,1
24/05/2021,06/06/2021,19,Nuevo León,1
24/05/2021,06/06/2021,20,Veracruz,0
24/05/2021,06/06/2021,20,Oaxaca,0
24/05/2021,06/06/2021,21,Puebla,1
24/05/2021,06/06/2021,22,Querétaro,0
24/05/2021,06/06/2021,23,Quintana Roo,2
24/05/2021,06/06/2021,24,San Luis Potosí,0
24/05/2021,06/06/2021,25,Sinaloa,0
24/05/2021,06/06/2021,26,Sonora,0
24/05/2021,06/06/2021,27,Tabasco,1
24/05/2021,06/06/2021,28,Tamaulipas,1
24/05/2021,06/06/2021,29,Tlaxcala,3
24/05/2021,06/06/2021,31,Yucatán,1
24/05/2021,06/06/2021,32,Zacatecas,1
10/05/2021,23/05/2021,1,Aguascalientes,1
10/05/2021,23/05/2021,2,Baja California,1
10/05/2021,23/05/2021,3,Baja California Sur,1
10/05/2021,23/05/2021,4,Campeche,0
10/05/2021,23/05/2021,5,Chiapas,0
10/05/2021,23/05/2021,6,Chihuahua,2
10/05/2021,23/05/2021,7,CDMX,1
10/05/2021,23/05/2021,8,Coahuila,0
10/05/2021,23/05/2021,9,Colima,1
10/05/2021,23/05/2021,10,Durango,0
10/05/2021,23/05/2021,11,Guanajuato,0
10/05/2021,23/05/2021,12,Guerrero,1
10/05/2021,23/05/2021,13,Hidalgo,1
10/05/2021,23/05/2021,14,Jalisco,0
10/05/2021,23/05/2021,15,EdoMex,1
10/05/2021,23/05/2021,16,Michoacán,1
10/05/2021,23/05/2021,17,Morelos,1
10/05/2021,23/05/2021,18,Nayarit,0
10/05/2021,23/05/2021,19,Nuevo León,0
10/05/2021,23/05/2021,20,Veracruz,0
10/05/2021,23/05/2021,20,Oaxaca,0
10/05/2021,23/05/2021,21,Puebla,1
10/05/2021,23/05/2021,22,Querétaro,1
10/05/2021,23/05/2021,23,Quintana Roo,2
10/05/2021,23/05/2021,24,San Luis Potosí,0
10/05/2021,23/05/2021,25,Sinaloa,0
10/05/2021,23/05/2021,26,Sonora,0
10/05/2021,23/05/2021,27,Tabasco,2
10/05/2021,23/05/2021,28,Tamaulipas,1
10/05/2021,23/05/2021,29,Tlaxcala,0
10/05/2021,23/05/2021,31,Yucatán,1
10/05/2021,23/05/2021,32,Zacatecas,1
26/04/2021,09/05/2021,1,Aguascalientes,1
26/04/2021,09/05/2021,2,Baja California,1
26/04/2021,09/05/2021,3,Baja California Sur,2
26/04/2021,09/05/2021,4,Campeche,0
26/04/2021,09/05/2021,5,Chiapas,0
26/04/2021,09/05/2021,6,Chihuahua,2
26/04/2021,09/05/2021,7,CDMX,2
26/04/2021,09/05/2021,8,Coahuila,0
26/04/2021,09/05/2021,9,Colima,1
26/04/2021,09/05/2021,10,Durango,1
26/04/2021,09/05/2021,11,Guanajuato,0
26/04/2021,09/05/2021,12,Guerrero,1
26/04/2021,09/05/2021,13,Hidalgo,2
26/04/2021,09/05/2021,14,Jalisco,0
26/04/2021,09/05/2021,15,EdoMex,1
26/04/2021,09/05/2021,16,Michoacán,1
26/04/2021,09/05/2021,17,Morelos,1
26/04/2021,09/05/2021,18,Nayarit,1
26/04/2021,09/05/2021,19,Nuevo León,1
26/04/2021,09/05/2021,20,Veracruz,0
26/04/2021,09/05/2021,20,Oaxaca,1
26/04/2021,09/05/2021,21,Puebla,1
26/04/2021,09/05/2021,22,Querétaro,1
26/04/2021,09/05/2021,23,Quintana Roo,2
26/04/2021,09/05/2021,24,San Luis Potosí,1
26/04/2021,09/05/2021,25,Sinaloa,1
26/04/2021,09/05/2021,26,Sonora,1
26/04/2021,09/05/2021,27,Tabasco,2
26/04/2021,09/05/2021,28,Tamaulipas,1
26/04/2021,09/05/2021,29,Tlaxcala,1
26/04/2021,09/05/2021,31,Yucatán,1
26/04/2021,09/05/2021,32,Zacatecas,1
